"hh_id","club_id","tag_club","d_strat1","d_strat2","d_strat3","d_strat4","d_strat5","d_strat6","d_strat7","d_strat8","d_strat9","d_strat10","d_strat11","d_strat12","d_strat13","d_strat14","d_strat15","d_strat16","d_strat17","d_strat18","d_strat19","data_bline","data_svyeline","treatment","t_any","t_anycom","t_anyord","t_com_noR","t_com_RPri","t_com_RPub","t_ord_noR","t_ord_RPri","t_ord_RPub","bl_d_female","bl_d_married","bl_age_099","bl_eduyrs_099","bl_hhnum_099","bl_asset_pca_199","bl_livest_pca_199","bl_acre_adj_099","bl_d_anyformalacc","bl_totsavcash_099","bl_d_hyper","bl_d_hypo","bl_transNet_199","bl_inpexp_099","bl_salecrop_099","bl_mi_d_hyper","bl_mi_totsavcash","clubsize","bl_savcash_099","bl_savform_099","trans_d_any","trans_dep_total_PRE","trans_dep_ord_PRE","trans_dep_splan_PRE","trans_dep_oth_PRE","trans_with_total_PRE","net_total_PRE","net_total_NOVDEC09","net_total_JANAPR10","bal_total_o22","bal_ordkasup_o22","bal_splan_o22","bal_oth_o22","el_landcult_099","el_input_val_099","el_maizetobasale_099","el_mainoutput_099","el_farmprofit_199","el_exp30_099","el_hhsize","el_tobacloan","el_tr_made","el_tr_received","el_tr_net","el_d_fixeddep","d_elineattrit1","has_anyActive_o22"
2256,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,7,9,0.544980227947235,0.254359483718872,8,0,0,0,0,40000,40000,491000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2251,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,32,8,8,1.84736454486847,1.08589100837708,5,0,0,0,0,10000,139000,300000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,15400,31000,50373.09375,34973.09375,16500,8,0,200,1100,-900,0,0,0
2252,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,38,10,9,-0.822630763053894,-0.033984337002039,5.5,1,500,0,0,0,37700,340000,0,0,10,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,60500,67000,88912,28412,13500,9,0,50,0,50,0,0,0
2260,9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,42,8,10,-0.408483803272247,-0.132705613970757,6.5,0,10000,0,0,-7500,0,380000,0,0,6,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5,224174.859375,165000,234220.96875,10046.109375,22000,10,130000,30000,0,28300,0,0,0
2263,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,51,8,5,0.995301008224487,1.05104303359985,3,0,0,0,0,7000,0,280000,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,45000,63585.25390625,63585.25390625,2400,6,0,200,0,200,0,0,0
2259,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,55,8,9,-0.22487211227417,-0.882287621498108,6,0,0,0,0,4000,29080,266000,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,90767.1484375,147004.84375,185192.5625,94425.4140625,13350,7,130000,900,100,800,0,0,0
2261,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,42,7,7,7.96900606155396,4.43640184402466,10,1,70000,0,0,8350,170000,115000,0,0,6,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2262,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,49,8,7,0.200446352362633,-0.724480867385864,5,1,0,0,0,3000,18800,140000,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,140801.9375,60800,113486.328125,-27315.609375,10300,7,115000,2200,0,2200,0,0,0
2258,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,25,2,2,-1.15368032455444,-0.724480867385864,2.65000009536743,0,0,0,0,3600,4000,73000,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2269,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,21,7,7,1.06128108501434,-0.39286744594574,5.5,0,0,0,0,5000,9000,525397.5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6000,0,8294.591796875,2294.591796875,1300,5,0,100,8100,-8000,0,0,0
2265,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,25,10,7,1.74886310100555,0.0666898638010025,7,1,500,0,0,12500,37000,530000,0,0,10,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,48000,110000,132866.9375,84866.9375,5050,5,0,3400,750,2650,0,0,0
2264,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,73,0,7,2.31223607063293,2.70114588737488,11.5,0,11000,0,0,4000,29500,530000,0,0,10,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13000,0,128797.6015625,115797.6015625,14400,6,0,3650,1900,1750,0,0,0
2266,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,26,10,5,-0.725387930870056,-0.724480867385864,3.5,0,0,0,0,6800,55000,250000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2267,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,45,7,6,1.67113101482391,0.00164941209368408,8,1,0,0,0,28100,50000,380000,0,1,10,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25,31630,65000,95340.375,63710.375,1850,8,0,250,13000,-12750,0,0,0
2268,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,40,2,9,2.33118224143982,0.38036435842514,9.5,1,1000,0,0,-850,6100,21000,0,0,10,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,2050,0,42361.5625,40311.5625,11000,9,0,1300,600,700,0,0,0
2271,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,38,7,9,-1.08281350135803,-0.313964068889618,2.5,0,0,0,0,850,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22100,26000,34294.59375,12194.59375,2100,7,0,1400,0,1400,0,0,0
2274,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,1,0,46,8,3,4.49154949188232,1.13261520862579,7,1,4000,0,0,-900,52500,608000,0,0,10,0,4000,0,240815.65625,240815.65625,0,0,-210864.78125,29950.8515625,-24276.677734375,-7039.3203125,1580,1580,0,0,8,59000,111250,328040.0625,269040.0625,9000,2,0,0,0,0,0,0,1
2275,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,24,8,8,0.791017472743988,0.0620300322771072,9.5,0,4000,0,1,3000,255000,149000,0,0,10,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.25,38900,59000,119884.1484375,80984.1484375,27000,4,0,7500,0,7500,0,0,0
2273,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,27,11,4,-0.281244516372681,-0.803384244441986,6,1,70000,0,0,3000,133700,350000,0,0,10,0,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20100,45000,129528.390625,109428.390625,3200,3,0,800,2300,-1500,0,0,0
2272,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,33,10,7,0.37838751077652,1.25665163993835,12.25,0,5000,0,1,3000,206400,370000,0,0,10,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47000002861023,304000,236289.875,242050.015625,-61949.984375,5700,8,349000,0,4000,-4000,0,0,0
2270,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,45,6,9,-1.08281350135803,0.0811365619301796,5,0,0,0,0,200,1600,45000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0,0,10549.7197265625,10549.7197265625,2200,6,0,100,0,100,0,0,0
2277,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,56,12,6,1.50555598735809,0.465480834245682,6.5,1,2000,0,0,-6800,10100,270000,0,0,10,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12450,0,80789.484375,68339.484375,7300,5,0,2900,4000,-1100,0,0,0
2278,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,39,12,6,3.92756295204163,-0.487770766019821,7,1,0,0,0,4800,43000,420000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90000009536743,58050,296250,319116.9375,261066.9375,8400,3,0,6800,2600,4200,0,0,0
2279,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,44,6,9,-0.0105514219030738,-0.195609018206596,4.5,0,0,0,0,5500,11600,180000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,13824.3193359375,13824.3193359375,1700,7,0,50,0,50,0,0,0
2276,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,52,5,8,0.535576701164246,0.74377965927124,5.75,0,3000,0,0,-5500,1600,260000,0,0,10,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,8600,40000,64287.2421875,55687.2421875,3300,8,0,1350,100,1250,0,0,0
2281,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,43,8,9,1.28555762767792,-0.408867418766022,6.5,1,0,0,0,37400,3600,270000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,55250,315000,399090.6875,343840.6875,4300,7,0,5900,2450,3450,0,0,0
2280,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,1,0,0,0,0,0,0,1,24,12,7,2.49979448318481,0.478922933340073,8.5,0,0,0,0,2000,11000,250000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2282,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,39,8,6,1.1961373090744,-0.215101256966591,5.75,0,0,0,0,-20000,7500,99000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70000004768372,20700,55500,62412.16015625,41712.16015625,9000,3,0,1500,2150,-650,0,0,0
2283,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,40,8,6,-0.551937639713287,-0.0649443194270134,7,0,0,0,0,3000,3100,180000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,3000,800,51802.0546875,48802.0546875,14200,7,0,0,0,0,0,0,0
2284,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,36,10,6,5.56203317642212,0.75239896774292,12.25,1,70000,0,0,40000,255000,1085000,0,0,12,3000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15000,65000,112574.015625,97574.015625,17000,9,0,1550,0,1550,0,0,0
2287,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,32,12,5,6.6936559677124,-0.463151514530182,8,1,0,0,0,3000,96000,505300,0,0,12,0,0,0,233493.1875,233493.1875,0,0,-229075,4418.1923828125,-5122.009765625,-199.139999389648,5728,5728,0,0,5.05000019073486,147000,30000,86158.921875,-60841.078125,20000,5,0,4450,0,4450,0,0,1
2285,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,48,8,6,0.549361765384674,1.72048306465149,5.5,1,2043,0,0,-5000,24500,479000,0,0,12,0,2043,0,704.849975585938,704.849975585938,0,0,-835,-130.149978637695,-100,-200,350,350,0,0,2.75,100,15000,50497.5390625,50397.5390625,1100,6,0,3000,0,3000,0,0,1
2288,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,23,8,3,-1.15368032455444,-0.657303392887115,4.75,0,12000,0,0,5520,20000,365000,0,0,12,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82300,17000,27487.703125,-54812.296875,4100,3,130000,400,11000,-10600,0,0,0
2291,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,35,12,8,0.90926331281662,0.342851668596268,6,1,600,1,0,15000,56000,240000,0,0,12,0,600,0,3.19000005722046,3.19000005722046,0,0,-400,-396.809997558594,-100,-150,318,318,0,0,2.5,8700,0,42027.875,33327.875,4500,7,0,6000,1600,4400,0,0,1
2290,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,49,8,9,-1.02644097805023,-1.00064265727997,3.75,1,500,0,0,-4000,1800,38000,0,0,12,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,5000,69000,91287.53125,86287.53125,4120,6,0,500,0,500,0,0,0
2289,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,1,0,1,25,8,4,0.68354731798172,-0.359628856182098,6,1,2500,0,1,-1050,3900,235000,0,0,12,1500,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,41450,110000,146192.8125,104742.8125,3100,4,0,650,1300,-650,0,0,0
2286,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,1,1,45,7,5,2.25345015525818,0.899916589260101,2.5,0,0,0,0,200,1000,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
16,14,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,35,12,6,-0.551937639713287,-0.4656742811203,6,1,1000,1,0,0,15000,100000,0,0,12,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,127979.0078125,60000,125374.8671875,-2604.140625,19000,5,0,10500,0,10500,0,0,0
23,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,23,4,4,0.36136856675148,0.433095157146454,2,1,53000,0,1,-2400,15850,300000,0,0,12,26000,0,0,10000,0,0,10000,-10000,0,0,0,500,500,0,0,,,,,,,,,,,,,1,1
17,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,30,9,5,-0.75574791431427,-0.117672488093376,4.25,1,0,0,0,300,52500,100000,0,0,12,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,3,70964.6796875,40000,68265.421875,-2699.2578125,22000,5,0,1500,400,1100,0,0,1
19,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,28,0,3,-0.942682504653931,-1.04009437561035,2,1,0,0,0,0,3000,6000,0,0,12,0,0,0,5008.45947265625,5008.45947265625,0,0,-4825,183.459671020508,2.55999994277954,5.06999969482422,764,764,0,0,1.5,38350,48000,57421.8046875,19071.8046875,1500,3,0,400,1100,-700,0,0,1
18,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,33,1,9,-1.02644097805023,-0.0557412393391132,2,1,3000,0,1,10850,1040,80000,0,0,12,1000,2000,0,0,0,0,0,0,0,0,0,500,500,0,0,1.75,2500,0,38052.62890625,35552.62890625,9500,10,0,300,0,300,0,0,1
21,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,32,3,5,-0.725387930870056,-0.590125858783722,5,1,700,0,1,12250,23850,281000,0,0,12,200,500,0,0,0,0,0,0,0,0,0,500,500,0,0,5.5,18800,130000,181600.40625,162800.40625,7000,6,0,10500,6500,4000,1,0,1
20,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,31,0,6,-1.15368032455444,-0.724480867385864,3,1,1000,0,1,700,13100,55000,0,0,12,1000,0,0,0,0,0,0,0,0,0,0,500,500,0,0,2,28500,70000,120450.0625,91950.0625,3800,6,0,350,500,-150,0,0,1
24,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,52,8,9,1.70417881011963,4.30293989181519,10.5,1,0,0,1,1500,45700,46500,0,0,12,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,,,,,,,,,,,,,1,1
22,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,32,4,8,1.00739228725433,-0.144431471824646,4.40000009536743,1,0,0,0,2350,29290,195000,0,0,12,0,0,0,0,0,0,0,0,0,0,0,500,500,0,0,4.25,9000,32000,70705.65625,61705.65625,5100,7,0,1600,8000,-6400,1,0,1
15,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,49,4,6,-0.75574791431427,-0.485633730888367,3,1,0,0,0,-5000,0,80000,0,1,12,0,,0,7.19000005722046,7.19000005722046,0,0,0,7.19000005722046,1.80999994277954,3.55999994277954,538,538,0,0,5,73100,232000,365903.4375,292803.4375,16400,6,0,500,0,500,1,0,1
2299,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,32,2,3,-1.48074579238892,-1.00064265727997,3,0,2000,0,1,-1780,0,180000,0,0,10,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2298,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,1,1.17994606494904,-1.11899769306183,3,0,6000,0,1,6400,3600,120000,0,0,10,6000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2297,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,26,3,3,-1.02644097805023,-0.696755051612854,3.25,0,0,1,0,-2850,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5800,23200,30134.25,24334.25,8000,3,0,1000,1500,-500,0,0,0
2300,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,41,10,9,2.32539749145508,2.52565002441406,3.25,1,10000,1,0,18000,64600,290000,0,0,10,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,29400,0,47953.01953125,18553.01953125,8000,9,0,1540,0,1540,0,0,0
2294,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,38,10,8,4.20343208312988,0.115344636142254,9.5,1,2000,1,0,-2200,104300,230000,0,0,10,0,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57100,165000,224054.59375,166954.59375,7450,8,0,3500,0,3500,0,0,0
2292,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,38,8,7,3.2971351146698,0.00164941209368408,6.5,1,1000,0,1,1300,135200,450000,0,0,10,0,1000,0,5.56999969482422,5.56999969482422,0,0,-400,-394.429992675781,-99.5800018310547,-200,500,500,0,0,6.5,57000,276000,361567.15625,304567.15625,5000,6,0,300,1500,-1200,0,0,1
2296,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,20,10,4,-0.485054820775986,-0.736206769943237,4.75,0,7000,1,0,15600,67100,195000,0,0,10,7000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,47640.1796875,32000,41864.42578125,-5775.75390625,5000,2,0,3000,500,2500,0,0,0
2295,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,28,8,6,-0.281244516372681,-0.265893071889877,3.75,1,5000,0,1,1500,3700,240000,0,0,10,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,4,186813.5,32000,48851.14453125,-137962.359375,21000,6,0,200,0,200,0,0,0
2293,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,28,8,5,-0.485054820775986,1.97928094863892,9.75,1,1500,0,1,19000,24000,220000,0,0,10,0,1500,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21800,62000,106586.734375,84786.734375,13500,6,0,1000,0,1000,0,0,0
2307,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,34,10,9,-0.281244516372681,-0.116705641150475,6.25,1,500,0,1,5200,3600,171000,0,0,10,0,500,0,1538.76000976563,1538.76000976563,0,0,-779.570007324219,759.190063476563,2.6399998664856,5.21999979019165,787,787,0,0,4.75,236990.765625,220831.65625,238248.28125,1257.515625,6700,6,250000,4400,0,4400,0,0,1
2303,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,1,1,35,10,10,5.29837656021118,0.697916805744171,2.5,1,70000,0,0,0,54000,158000,0,0,10,0,60000,0,0,0,0,0,0,0,0,0,141910,6766,0,135144,7.25,176931.296875,120000,201374.34375,24443.046875,60000,8,120000,7000,0,7000,0,0,1
2309,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,1,0,47,5,7,0.482478946447372,-0.3299640417099,6,0,1000,0,0,3300,4000,244000,0,0,10,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,97913.3828125,130004.15625,173531.1875,75617.8046875,3800,8,111000,0,1550,-1550,0,0,0
2304,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,30,12,5,-0.949869990348816,-0.724480867385864,5,0,0,1,0,-1500,83150,130000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,71533.015625,3000,39040.53125,-32492.484375,16000,5,0,800,0,800,0,0,0
2301,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,42,7,9,3.91740465164185,0.12357822060585,7.63000011444092,0,0,0,0,-5900,1800,258000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,119603.5234375,15000,15000,-104603.5234375,3200,9,115000,600,0,600,0,0,0
2302,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,1,0,0,0,0,0,1,1,25,11,4,-1.28902685642242,-0.842835962772369,3.5,0,0,0,1,-750,15400,208000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1,0
2308,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,45,8,7,-0.699375510215759,-0.53894829750061,4.5,0,3000,1,0,0,13100,40000,0,0,10,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23999977111816,44220,200000,248222.953125,204002.953125,9550,7,0,0,0,0,0,0,0
2306,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,1,35,4,6,-0.822630763053894,-0.527222454547882,2,0,0,1,0,0,23400,132000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,74735.734375,126004.15625,163563.09375,88827.359375,5000,9,130000,0,2000,-2000,0,0,0
2305,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1,1,0,1,0,0,0,0,0,0,0,25,7,8,-0.223613485693932,0.423245191574097,7,0,5000,0,0,2500,29000,174000,0,0,10,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,85034.8359375,0,4608.1064453125,-80426.7265625,6250,4,100000,200,0,200,0,0,0
2313,17,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,38,7,8,0.662241995334625,-0.408867418766022,4.5,0,0,0,1,0,32800,166780,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,73460,96780,239491.9375,166031.9375,9600,8,113000,800,360,440,0,0,0
2314,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,0,1,49,7,9,-1.48074579238892,0.461206704378128,6,0,0,0,0,1500,86800,338000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,130678,0,101710.890625,-28967.109375,3100,6,148000,1100,1200,-100,0,0,0
2315,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,0,1,0,0,0,0,1,0,1,1,38,8,9,-0.961961328983307,-1.11899769306183,3,0,0,0,0,100,0,140000,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,30833.666015625,30833.666015625,11480,9,0,0,1500,-1500,0,0,0
